ID,Aircraft Type,Operator,Operator Country,Status,Build Date,Build Country,First Customer Delivery Date,Delivery Date Operator,Nr. of Engines,Engine Manufacturer,Engine Type,Config (Pax/Con),Seat Total,Haul,Range (km),Age (Years),Main Hub,current_technology,operator_economic_weight,operator_environmental_weight,free_ets_allocation,peer_influence,investment_logic,decision_attitude,registration,icao24,annual_flights_base,annual_distance_km_base,mean_stage_length_km_base,fuel_burn_per_year_base,baseline_energy_demand,data_source
367,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUD,3c66a4,1546,1212306.439933504,784.1568175507788,5235140.845576384,62530848.98882903,type_median_fallback
368,A320,Lufthansa,Germany,Active,2014-04-01,Germany,2014-04-01,2014-04-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUE,3c66a5,1378,1155412.2598440603,838.4704353004794,4912203.7153448025,58673544.37772958,bulk_matched
369,A320,Lufthansa,Germany,Active,2014-06-01,Germany,2014-06-01,2014-06-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUF,3c66a6,1405,1096919.0583263529,780.7253084173329,4736795.103745719,56578385.96140719,bulk_matched
370,A320,Lufthansa,Germany,Active,2014-07-01,Germany,2014-07-01,2014-07-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUG,3c66a7,1470,1148002.9921246476,780.9544164113249,4959140.496861289,59234178.1569543,bulk_matched
371,A320,Lufthansa,Germany,Active,2014-07-01,Germany,2014-08-01,2014-08-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUH,3c66a8,1458,1140979.845300001,782.5650516460913,4928912.3857382815,58873120.16298503,bulk_matched
372,A320,Lufthansa,Germany,Active,2014-09-01,Germany,2014-09-01,2014-09-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUI,3c66a9,1410,1077766.3323339329,764.3732853432148,4679079.0695564095,55888999.99747932,bulk_matched
373,A320,Lufthansa,Germany,Active,2014-10-01,Germany,2014-10-01,2014-10-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUJ,3c66aa,1665,1233426.351591209,740.7966075622877,5338418.551616177,63764443.81097101,bulk_matched
374,A320,Lufthansa,Germany,Active,2015-01-01,Germany,2015-01-01,2015-01-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,8.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUK,3c66ab,1675,1265065.9095254953,755.2632295674598,5505599.533925045,65761327.76632693,bulk_matched
375,A320,Lufthansa,Germany,Active,2015-03-01,Germany,2015-03-01,2015-03-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,7.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUL,3c66ac,1708,1315295.7731826124,770.0794924956747,5701297.135892088,68098826.90093327,bulk_matched
376,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUM,3c66ad,1715,1292221.4525396149,753.4818965245568,5630843.239650229,67257294.25137773,type_median_fallback
377,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUN,3c66ae,1707,1264665.7970891374,740.8704142291373,5474290.514962631,65387358.92872031,type_median_fallback
378,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUO,3c66af,1779,1345558.4468887192,756.3566311909608,5842820.615547687,69789246.24126405,type_median_fallback
379,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUP,3c66b0,1531,1161406.7685447098,758.5935784093467,5045129.643684588,60261270.74401037,type_median_fallback
380,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUQ,3c66b1,449,624894.4708600375,1391.7471511359408,2416647.9095283486,28865516.69714417,type_median_fallback
381,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUR,3c66b2,423,780882.8375816352,1846.0587176870808,2881271.296037593,34415184.92489347,type_median_fallback
382,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUS,3c66b3,375,531451.2454607246,1417.203321228599,2043796.4984733872,24412013.73176546,type_median_fallback
383,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUT,3c66b4,441,811618.2610757056,1840.4042201263169,3002420.8026725035,35862248.47636601,type_median_fallback
384,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUU,3c66b5,500,824030.312955996,1648.060625911992,3100427.681856183,37032886.19994885,type_median_fallback
385,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUV,3c66b6,460,816900.4661040099,1775.870578486978,3034238.537860958,36242293.64667256,type_median_fallback
386,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUW,3c66b7,477,803985.4816070203,1685.5041543124114,3011617.4542935635,35972097.37072869,type_median_fallback
387,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUX,3c66b8,484,825464.5832413876,1705.5053372755942,3086213.9277426787,36863110.80359311,type_median_fallback
388,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUY,3c66b9,398,571750.6503557699,1436.559423004447,2197329.0259811166,26245874.476996675,type_median_fallback
389,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUZ,3c66ba,417,699825.4119465558,1678.2383979533713,2622701.901391691,31326717.15551187,type_median_fallback
390,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIVA,3c66c1,465,3254234.969848316,6998.354773867347,29632280.748596214,353941131.1637881,type_median_fallback
391,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIVB,3c66c2,459,3310516.2339437464,7212.453668722759,30036451.52994397,358768726.6076641,type_median_fallback
392,A359,Lufthansa,Germany,Active,2018-09-01,France,2018-10-01,2022-03-01,2.0,Rolls-Royce,RR Trent XWB,Pax,295.0,Long-haul,15000.0,4.4,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIVC,3c66c3,441,3132994.2249400774,7104.295294648701,28478548.09295404,340160435.55472875,bulk_matched
393,A359,Lufthansa,Germany,Active,2019-01-01,France,2019-02-01,2022-05-01,2.0,Rolls-Royce,RR Trent XWB,Pax,318.0,Long-haul,15000.0,4.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIVD,3c66c4,425,3010161.871279935,7082.733814776318,27394683.70286776,327214277.5620315,bulk_matched
394,A359,Lufthansa,Germany,Active,2025-01-01,,,,,,,,293.0,Long-haul,15000.0,1.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIVE,3c66c5,407,3125738.0374638783,7679.946037994787,28192112.53617303,336739121.9598446,type_median_fallback
395,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWA,3c66e1,1566,1360545.5862190537,868.8030563340062,5696678.793183261,68043663.36302227,type_median_fallback
396,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWB,3c66e2,490,809564.4119017596,1652.1722691872644,3043214.329154157,36349504.48711911,type_median_fallback
397,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWC,3c66e3,490,863812.3404921807,1762.8823275350626,3219093.901907177,38450288.27278017,type_median_fallback
398,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWD,3c66e4,495,823010.0181861618,1662.6465013861853,3093145.162983022,36945900.557852775,type_median_fallback
399,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWE,3c66e5,529,886880.4083528351,1676.5225110639606,3326691.3804136035,39735480.37716249,type_median_fallback
400,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWF,3c66e6,474,844278.3767864137,1781.1780100979192,3140531.57488341,37511904.92221851,type_median_fallback
401,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Medium-haul,6100.0,10.25,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWG,3c66e7,355,619790.2785998777,1745.88810873205,2307392.5724066,27560522.392634373,type_median_fallback
402,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWH,3c66e8,1122,1196222.0212362087,1066.1515340786175,4809148.1572423065,57442602.9892831,type_median_fallback
403,A320,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWI,3c66e9,997,1105218.4289555848,1108.5440611390018,4404487.500004156,52609156.25004964,type_median_fallback
404,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWJ,3c66ea,1411,1234729.1983676394,875.0738471776325,5164638.632412812,61688739.22048636,type_median_fallback
405,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIWK,3c66eb,1430,1266676.7486704197,885.7879361331607,5287335.181835715,63154281.338593245,type_median_fallback
406,A359,Lufthansa,Germany,Active,2016-11-01,France,2016-12-01,2016-12-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,6.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXA,3c6701,202,1664478.5457049254,8239.992800519432,14868268.993561298,177593212.9786488,bulk_matched
407,A359,Lufthansa,Germany,Active,2017-01-01,France,2017-02-01,2017-02-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,6.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXB,3c6702,183,1507613.8663054751,8238.327138281285,13482010.178695329,161035121.57886088,bulk_matched
408,A359,Lufthansa,Germany,Parked,2017-03-01,France,2017-03-01,2017-03-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,5.9,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXC,3c6703,167,1368450.738486132,8194.315799318156,12243115.321654174,146237210.78642485,bulk_matched
409,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXD,3c6704,225,1835403.7544544863,8157.350019797718,16417307.66360879,196095619.3153272,type_median_fallback
410,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXE,3c6705,261,2096362.3875992235,8032.039799230741,18710282.9104124,223483934.7632592,type_median_fallback
411,A359,Lufthansa,Germany,Active,2017-10-01,France,2017-11-01,2017-11-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,5.2,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXF,3c6706,297,2447410.5707579223,8240.439632181557,21790841.804116994,260279499.32695305,bulk_matched
412,A359,Lufthansa,Germany,Active,2017-12-01,France,2018-01-01,2018-01-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,5.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXG,3c6707,293,2406083.1540237605,8211.887897692015,21378228.99293246,255351068.52669328,bulk_matched
413,A359,Lufthansa,Germany,Active,2018-01-01,France,2018-02-01,2018-02-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,5.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXH,3c6708,278,2367441.01563304,8515.974876377843,20894733.514891744,249575983.65009588,bulk_matched
414,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXI,3c6709,259,2193206.29932539,8467.97798967332,19425140.754992045,232022514.5735161,type_median_fallback
415,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXJ,3c670a,270,2345515.027839667,8687.092695702471,20707654.415588938,247341427.7417568,type_median_fallback
416,A359,Lufthansa,Germany,Active,2018-04-01,France,2018-06-01,2018-06-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,4.8,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXK,3c670b,237,2028192.129814344,8557.77269963858,17953196.08406534,214440953.226336,bulk_matched
417,A359,Lufthansa,Germany,Active,2018-10-01,France,2018-11-01,2018-11-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,4.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXL,3c670c,258,2155653.247034786,8355.24514354568,19085930.35940998,227970834.8485081,bulk_matched
418,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXM,3c670d,266,2242667.6393426424,8431.081350912189,19829439.89030175,236851643.13415977,type_median_fallback
419,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXN,3c670e,305,2567252.2966339616,8417.220644701514,22770636.86680418,271982607.020161,type_median_fallback
420,A359,Lufthansa,Germany,Active,2019-06-01,France,2019-07-01,2019-07-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,3.6,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXO,3c670f,297,2465108.3787758555,8300.028211366516,21904512.98902453,261637238.4800152,bulk_matched
421,A359,Lufthansa,Germany,Active,2020-01-01,France,2020-02-01,2020-02-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXP,3c6710,204,1722078.5461511244,8441.561500740805,15265664.3630941,182339879.8925128,bulk_matched
422,A359,Lufthansa,Germany,Active,2020-05-01,France,2020-10-01,2020-10-01,2.0,Rolls-Royce,RR Trent XWB,Pax,293.0,Long-haul,15000.0,2.6,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXQ,3c6711,242,1994313.200523352,8240.963638526247,17778592.76243848,212355413.55134848,bulk_matched
423,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXR,3c6712,409,3146309.986809342,7692.68945430157,28351937.798772164,338648145.9297786,type_median_fallback
424,A359,Lufthansa,Germany,Active,2023-01-01,,,,,,,,293.0,Long-haul,15000.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXS,3c6713,398,3080389.240333968,7739.671458125547,27735156.75817065,331281039.0559272,type_median_fallback
425,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXT,3c6714,343,2745150.0325799435,8003.352864664558,24606541.05822848,293911462.6399512,type_median_fallback
426,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXU,3c6715,352,2763880.3727994347,7851.9328772711215,24842772.75039829,296733118.96309066,type_median_fallback
427,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXV,3c6716,367,2881822.0112867486,7852.376052552448,25877955.83504949,309097805.8075356,type_median_fallback
428,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXW,3c6717,379,2930368.996467356,7731.84431785582,26354300.09115048,314787473.3109641,type_median_fallback
429,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXX,3c6718,362,2843151.1255545355,7854.008634128551,25571706.36919049,305439826.076442,type_median_fallback
430,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXY,3c6719,387,3013097.6580013954,7785.78206201911,27113098.25639451,323850895.8402678,type_median_fallback
431,A359,Lufthansa,Germany,Active,2024-01-01,,,,,,,,293.0,Long-haul,15000.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIXZ,3c671a,389,3036763.58911882,7806.590203390282,27335220.74672544,326504025.5858872,type_median_fallback
432,A320,Lufthansa,Germany,Parked,2009-11-01,Germany,2009-11-01,2009-11-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,13.2,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZA,3c6741,1653,1116468.8894294386,675.4197758193822,4933128.346427482,58923477.47121714,bulk_matched
433,A320,Lufthansa,Germany,Active,2009-11-01,Germany,2009-12-01,2009-12-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,13.2,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZB,3c6742,1644,1077242.7552855504,655.2571504170014,4786509.199891293,57172193.22092378,bulk_matched
434,A320,Lufthansa,Germany,Active,2010-01-01,Germany,2010-01-01,2010-01-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,13.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZC,3c6743,1536,1088226.9516887837,708.4810883390519,4751595.692654671,56755170.77337524,bulk_matched
435,A320,Lufthansa,Germany,Active,2010-02-01,Germany,2010-02-01,2010-02-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,13.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZD,3c6744,1549,1019241.9559441644,657.999971558531,4524834.709812733,54046636.811652094,bulk_matched
436,A320,Lufthansa,Germany,Active,2010-03-01,Germany,2010-03-01,2010-03-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZE,3c6745,1707,1150001.288689668,673.6972985879719,5083652.862685371,60721409.19318638,bulk_matched
437,A320,Lufthansa,Germany,Active,2010-04-01,Germany,2010-04-01,2010-04-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZF,3c6746,1578,1045184.916573444,662.3478558767073,4636320.060429698,55378267.38846584,bulk_matched
438,A320,Lufthansa,Germany,Active,2010-05-01,Germany,2010-05-01,2010-05-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.7,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZG,3c6747,1636,1116218.291447508,682.2850192221932,4914044.764273265,58695534.68437512,bulk_matched
439,A320,Lufthansa,Germany,Active,2010-06-01,Germany,2010-06-01,2010-06-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZH,3c6748,1592,1073180.6115162908,674.1084243192781,4737019.317899324,56581064.07490858,bulk_matched
440,A320,Lufthansa,Germany,Active,2010-08-01,Germany,2010-08-01,2010-08-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZI,3c6749,1644,1097895.1893435717,667.8194582381823,4856652.026558798,58010010.31723008,bulk_matched
441,A320,Lufthansa,Germany,Active,2010-09-01,Germany,2010-09-01,2010-09-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,12.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZJ,3c674a,1662,1136298.6331494967,683.6935217505998,5006059.090636456,59794594.69371322,bulk_matched
442,A320,Lufthansa,Germany,Active,2012-06-01,Germany,2012-07-01,2012-07-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,10.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZM,3c674d,1601,1121988.3483107002,700.8047147474704,4911801.154398574,58668736.01087184,bulk_matched
443,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZN,3c674e,1755,1350606.836818274,769.5765451955976,5851163.929529419,69888902.49160138,type_median_fallback
444,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZO,3c674f,1694,1259780.7507251028,743.6722259298127,5454116.170957981,65146387.59755367,type_median_fallback
445,A320,Lufthansa,Germany,Active,2013-02-01,Germany,2013-02-01,2013-02-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.9,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZP,3c6750,1679,1308998.8995073868,779.6300771336431,5654026.916366098,67534210.3899284,bulk_matched
446,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZQ,3c6751,1709,1245596.3286347922,728.8451308571049,5448678.78164278,65081441.00295542,type_median_fallback
